,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:06:00,8.511111111111111,15.88888888888889,-5.933333333333334,-1.4444444444444444,-6.977777777777778,-4.644444444444445,4.7555555555555555,10.022222222222222,14.266666666666667,5.2,6.822222222222222,-17.266666666666666
2020-09-23 16:07:00,8.511111111111111,15.977777777777778,-5.955555555555556,-1.3777777777777778,-6.866666666666666,-4.911111111111111,4.777777777777778,10.11111111111111,14.488888888888889,5.177777777777778,6.8,-17.333333333333332
2020-09-23 16:08:00,8.511111111111111,16.08888888888889,-5.977777777777778,-1.288888888888889,-6.777777777777778,-5.155555555555556,4.777777777777778,10.222222222222221,14.688888888888888,5.177777777777778,6.733333333333333,-17.355555555555554
2020-09-23 16:09:00,8.511111111111111,16.155555555555555,-6.0,-1.2,-6.666666666666667,-5.4,4.777777777777778,10.333333333333334,14.88888888888889,5.222222222222222,6.711111111111111,-17.333333333333332
2020-09-23 16:10:00,8.488888888888889,16.22222222222222,-6.066666666666666,-1.1333333333333333,-6.533333333333333,-5.644444444444445,4.822222222222222,10.4,15.11111111111111,5.2444444444444445,6.688888888888889,-17.31111111111111
2020-09-23 16:11:00,8.466666666666667,16.288888888888888,-6.155555555555556,-1.0444444444444445,-6.377777777777778,-5.888888888888889,4.844444444444444,10.466666666666667,15.311111111111112,5.266666666666667,6.688888888888889,-17.244444444444444
2020-09-23 16:12:00,8.444444444444445,16.377777777777776,-6.2,-0.9555555555555556,-6.266666666666667,-6.155555555555556,4.844444444444444,10.488888888888889,15.533333333333333,5.333333333333333,6.733333333333333,-17.177777777777777
2020-09-23 16:13:00,8.422222222222222,16.511111111111113,-6.2,-0.8666666666666667,-6.155555555555556,-6.377777777777778,4.866666666666666,10.555555555555555,15.733333333333333,5.4,6.777777777777778,-17.11111111111111
2020-09-23 16:14:00,8.422222222222222,16.622222222222224,-6.222222222222222,-0.7777777777777778,-6.066666666666666,-6.6,4.888888888888889,10.622222222222222,15.911111111111111,5.466666666666667,6.8,-17.022222222222222
2020-09-23 16:15:00,8.422222222222222,16.711111111111112,-6.266666666666667,-0.6444444444444445,-5.955555555555556,-6.822222222222222,4.911111111111111,10.71111111111111,16.08888888888889,5.533333333333333,6.8,-16.977777777777778
2020-09-23 16:16:00,8.422222222222222,16.822222222222223,-6.266666666666667,-0.5555555555555556,-5.866666666666666,-7.0,4.933333333333334,10.822222222222223,16.22222222222222,5.5777777777777775,6.844444444444444,-16.91111111111111
2020-09-23 16:17:00,8.377777777777778,16.955555555555556,-6.288888888888889,-0.4222222222222222,-5.8,-7.155555555555556,4.955555555555556,10.911111111111111,16.377777777777776,5.622222222222222,6.866666666666666,-16.88888888888889
2020-09-23 16:18:00,8.311111111111112,17.044444444444444,-6.311111111111111,-0.28888888888888886,-5.7555555555555555,-7.311111111111111,5.022222222222222,11.044444444444444,16.511111111111113,5.666666666666667,6.866666666666666,-16.91111111111111
2020-09-23 16:19:00,8.244444444444444,17.155555555555555,-6.333333333333333,-0.15555555555555556,-5.711111111111111,-7.488888888888889,5.111111111111111,11.2,16.644444444444446,5.688888888888889,6.866666666666666,-16.933333333333334
2020-09-23 16:20:00,8.177777777777777,17.22222222222222,-6.377777777777778,-0.06666666666666667,-5.688888888888889,-7.688888888888889,5.222222222222222,11.333333333333334,16.755555555555556,5.711111111111111,6.844444444444444,-17.0
2020-09-23 16:21:00,8.11111111111111,17.31111111111111,-6.377777777777778,0.0,-5.666666666666667,-7.866666666666666,5.355555555555555,11.444444444444445,16.844444444444445,5.733333333333333,6.8,-17.044444444444444
2020-09-23 16:22:00,8.066666666666666,17.444444444444443,-6.4,0.044444444444444446,-5.666666666666667,-8.044444444444444,5.444444444444445,11.577777777777778,16.933333333333334,5.7555555555555555,6.733333333333333,-17.066666666666666
2020-09-23 16:23:00,8.022222222222222,17.622222222222224,-6.4,0.06666666666666667,-5.666666666666667,-8.2,5.488888888888889,11.688888888888888,17.022222222222222,5.733333333333333,6.688888888888889,-17.11111111111111
2020-09-23 16:24:00,7.933333333333334,17.822222222222223,-6.4222222222222225,0.1111111111111111,-5.622222222222222,-8.355555555555556,5.511111111111111,11.755555555555556,17.08888888888889,5.711111111111111,6.644444444444445,-17.133333333333333
2020-09-23 16:25:00,7.844444444444444,17.977777777777778,-6.488888888888889,0.15555555555555556,-5.5777777777777775,-8.511111111111111,5.555555555555555,11.844444444444445,17.155555555555555,5.688888888888889,6.6,-17.177777777777777
2020-09-23 16:26:00,7.733333333333333,18.177777777777777,-6.555555555555555,0.24444444444444444,-5.555555555555555,-8.644444444444444,5.5777777777777775,11.933333333333334,17.22222222222222,5.622222222222222,6.5777777777777775,-17.22222222222222
2020-09-23 16:27:00,7.5777777777777775,18.377777777777776,-6.622222222222222,0.3111111111111111,-5.533333333333333,-8.755555555555556,5.6,12.022222222222222,17.288888888888888,5.6,6.555555555555555,-17.22222222222222
2020-09-23 16:28:00,7.4222222222222225,18.57777777777778,-6.644444444444445,0.3333333333333333,-5.533333333333333,-8.822222222222223,5.644444444444445,12.066666666666666,17.355555555555554,5.622222222222222,6.533333333333333,-17.266666666666666
2020-09-23 16:29:00,7.222222222222222,18.755555555555556,-6.644444444444445,0.3111111111111111,-5.533333333333333,-8.88888888888889,5.733333333333333,12.11111111111111,17.377777777777776,5.666666666666667,6.511111111111111,-17.288888888888888
2020-09-23 16:30:00,7.022222222222222,18.91111111111111,-6.644444444444445,0.26666666666666666,-5.555555555555555,-8.977777777777778,5.777777777777778,12.133333333333333,17.377777777777776,5.688888888888889,6.488888888888889,-17.288888888888888
2020-09-23 16:31:00,6.822222222222222,19.11111111111111,-6.666666666666667,0.24444444444444444,-5.6,-9.044444444444444,5.822222222222222,12.155555555555555,17.377777777777776,5.7555555555555555,6.466666666666667,-17.266666666666666
2020-09-23 16:32:00,6.666666666666667,19.288888888888888,-6.688888888888889,0.2,-5.666666666666667,-9.088888888888889,5.866666666666666,12.2,17.42222222222222,5.8,6.4222222222222225,-17.266666666666666
2020-09-23 16:33:00,6.511111111111111,19.444444444444443,-6.7555555555555555,0.17777777777777778,-5.777777777777778,-9.11111111111111,5.911111111111111,12.244444444444444,17.488888888888887,5.8,6.355555555555555,-17.288888888888888
2020-09-23 16:34:00,6.333333333333333,19.57777777777778,-6.822222222222222,0.15555555555555556,-5.933333333333334,-9.133333333333333,5.933333333333334,12.28888888888889,17.555555555555557,5.777777777777778,6.288888888888889,-17.288888888888888
2020-09-23 16:35:00,6.177777777777778,19.711111111111112,-6.888888888888889,0.13333333333333333,-6.133333333333334,-9.177777777777777,5.955555555555556,12.311111111111112,17.57777777777778,5.711111111111111,6.222222222222222,-17.333333333333332
2020-09-23 16:36:00,6.022222222222222,19.822222222222223,-6.911111111111111,0.15555555555555556,-6.377777777777778,-9.2,5.977777777777778,12.333333333333334,17.6,5.666666666666667,6.133333333333334,-17.4
2020-09-23 16:37:00,5.866666666666666,19.955555555555556,-6.955555555555556,0.17777777777777778,-6.6,-9.244444444444444,6.022222222222222,12.4,17.644444444444446,5.6,6.022222222222222,-17.466666666666665
2020-09-23 16:38:00,5.733333333333333,20.08888888888889,-6.955555555555556,0.2,-6.822222222222222,-9.28888888888889,6.111111111111111,12.511111111111111,17.733333333333334,5.555555555555555,5.888888888888889,-17.533333333333335
2020-09-23 16:39:00,5.622222222222222,20.22222222222222,-6.955555555555556,0.2222222222222222,-7.022222222222222,-9.377777777777778,6.2,12.644444444444444,17.8,5.488888888888889,5.733333333333333,-17.622222222222224
2020-09-23 16:40:00,5.533333333333333,20.333333333333332,-6.955555555555556,0.26666666666666666,-7.222222222222222,-9.511111111111111,6.288888888888889,12.8,17.822222222222223,5.377777777777778,5.622222222222222,-17.68888888888889
2020-09-23 16:41:00,5.4222222222222225,20.444444444444443,-6.955555555555556,0.28888888888888886,-7.4,-9.622222222222222,6.333333333333333,12.911111111111111,17.822222222222223,5.266666666666667,5.555555555555555,-17.755555555555556
2020-09-23 16:42:00,5.333333333333333,20.533333333333335,-6.977777777777778,0.26666666666666666,-7.555555555555555,-9.688888888888888,6.4,13.022222222222222,17.8,5.155555555555556,5.488888888888889,-17.77777777777778
2020-09-23 16:43:00,5.2,20.6,-7.044444444444444,0.24444444444444444,-7.711111111111111,-9.71111111111111,6.511111111111111,13.11111111111111,17.8,5.066666666666666,5.444444444444445,-17.8
2020-09-23 16:44:00,5.066666666666666,20.666666666666668,-7.088888888888889,0.24444444444444444,-7.866666666666666,-9.755555555555556,6.6,13.222222222222221,17.822222222222223,5.022222222222222,5.355555555555555,-17.822222222222223
2020-09-23 16:45:00,4.911111111111111,20.755555555555556,-7.111111111111111,0.2222222222222222,-8.0,-9.822222222222223,6.711111111111111,13.28888888888889,17.866666666666667,4.955555555555556,5.266666666666667,-17.822222222222223
2020-09-23 16:46:00,4.777777777777778,20.822222222222223,-7.155555555555556,0.24444444444444444,-8.133333333333333,-9.88888888888889,6.822222222222222,13.333333333333334,17.91111111111111,4.888888888888889,5.177777777777778,-17.822222222222223
2020-09-23 16:47:00,4.688888888888889,20.91111111111111,-7.2,0.3111111111111111,-8.244444444444444,-9.911111111111111,6.933333333333334,13.4,17.933333333333334,4.822222222222222,5.111111111111111,-17.8
2020-09-23 16:48:00,4.555555555555555,21.0,-7.2444444444444445,0.35555555555555557,-8.333333333333334,-9.88888888888889,7.044444444444444,13.444444444444445,17.933333333333334,4.7555555555555555,5.022222222222222,-17.8
2020-09-23 16:49:00,4.466666666666667,21.08888888888889,-7.288888888888889,0.4,-8.422222222222222,-9.866666666666667,7.111111111111111,13.511111111111111,17.933333333333334,4.666666666666667,4.888888888888889,-17.77777777777778
2020-09-23 16:50:00,4.355555555555555,21.155555555555555,-7.333333333333333,0.4,-8.511111111111111,-9.844444444444445,7.133333333333334,13.6,17.91111111111111,4.555555555555555,4.7555555555555555,-17.755555555555556
2020-09-23 16:51:00,4.222222222222222,21.2,-7.4,0.4,-8.6,-9.777777777777779,7.133333333333334,13.71111111111111,17.88888888888889,4.466666666666667,4.6,-17.733333333333334
2020-09-23 16:52:00,4.044444444444444,21.244444444444444,-7.466666666666667,0.37777777777777777,-8.688888888888888,-9.71111111111111,7.111111111111111,13.8,17.822222222222223,4.377777777777778,4.4222222222222225,-17.68888888888889
2020-09-23 16:53:00,3.8444444444444446,21.244444444444444,-7.533333333333333,0.37777777777777777,-8.8,-9.622222222222222,7.088888888888889,13.866666666666667,17.77777777777778,4.311111111111111,4.266666666666667,-17.666666666666668
2020-09-23 16:54:00,3.6222222222222222,21.288888888888888,-7.622222222222222,0.3333333333333333,-8.933333333333334,-9.511111111111111,7.044444444444444,13.88888888888889,17.733333333333334,4.222222222222222,4.088888888888889,-17.666666666666668
2020-09-23 16:55:00,3.4,21.31111111111111,-7.711111111111111,0.26666666666666666,-9.088888888888889,-9.422222222222222,7.0,13.933333333333334,17.666666666666668,4.133333333333334,3.888888888888889,-17.711111111111112
2020-09-23 16:56:00,3.1777777777777776,21.31111111111111,-7.8,0.2,-9.28888888888889,-9.333333333333334,6.933333333333334,14.0,17.6,4.044444444444444,3.7111111111111112,-17.755555555555556
2020-09-23 16:57:00,2.911111111111111,21.31111111111111,-7.911111111111111,0.1111111111111111,-9.488888888888889,-9.222222222222221,6.911111111111111,14.066666666666666,17.555555555555557,3.933333333333333,3.511111111111111,-17.8
2020-09-23 16:58:00,2.6,21.288888888888888,-8.066666666666666,0.022222222222222223,-9.688888888888888,-9.155555555555555,6.866666666666666,14.133333333333333,17.511111111111113,3.8666666666666667,3.311111111111111,-17.866666666666667
2020-09-23 16:59:00,2.2666666666666666,21.288888888888888,-8.222222222222221,-0.06666666666666667,-9.88888888888889,-9.066666666666666,6.822222222222222,14.2,17.466666666666665,3.8222222222222224,3.1333333333333333,-17.955555555555556
2020-09-23 17:00:00,1.9777777777777779,21.288888888888888,-8.333333333333334,-0.2,-10.066666666666666,-8.977777777777778,6.777777777777778,14.28888888888889,17.4,3.7555555555555555,2.933333333333333,-18.022222222222222
2020-09-23 17:01:00,1.6888888888888889,21.288888888888888,-8.444444444444445,-0.28888888888888886,-10.222222222222221,-8.911111111111111,6.688888888888889,14.377777777777778,17.355555555555554,3.7333333333333334,2.688888888888889,-18.08888888888889
2020-09-23 17:02:00,1.4222222222222223,21.31111111111111,-8.533333333333333,-0.4222222222222222,-10.377777777777778,-8.822222222222223,6.622222222222222,14.488888888888889,17.31111111111111,3.7333333333333334,2.466666666666667,-18.133333333333333
2020-09-23 17:03:00,1.1333333333333333,21.355555555555554,-8.622222222222222,-0.5333333333333333,-10.511111111111111,-8.71111111111111,6.555555555555555,14.555555555555555,17.288888888888888,3.7333333333333334,2.2444444444444445,-18.177777777777777
2020-09-23 17:04:00,0.8444444444444444,21.377777777777776,-8.733333333333333,-0.6888888888888889,-10.644444444444444,-8.6,6.511111111111111,14.6,17.22222222222222,3.7111111111111112,2.022222222222222,-18.22222222222222
2020-09-23 17:05:00,0.6,21.42222222222222,-8.8,-0.8444444444444444,-10.777777777777779,-8.488888888888889,6.466666666666667,14.666666666666666,17.155555555555555,3.6666666666666665,1.8222222222222222,-18.244444444444444
2020-09-23 17:06:00,0.4,21.444444444444443,-8.911111111111111,-0.9555555555555556,-10.911111111111111,-8.4,6.4222222222222225,14.755555555555556,17.11111111111111,3.6222222222222222,1.6222222222222222,-18.288888888888888
2020-09-23 17:07:00,0.2222222222222222,21.466666666666665,-9.022222222222222,-1.0222222222222221,-11.022222222222222,-8.311111111111112,6.4,14.822222222222223,17.08888888888889,3.577777777777778,1.4,-18.355555555555554
2020-09-23 17:08:00,0.022222222222222223,21.444444444444443,-9.11111111111111,-1.0888888888888888,-11.133333333333333,-8.266666666666667,6.377777777777778,14.866666666666667,17.066666666666666,3.5555555555555554,1.1555555555555554,-18.42222222222222
2020-09-23 17:09:00,-0.15555555555555556,21.4,-9.155555555555555,-1.2,-11.28888888888889,-8.222222222222221,6.355555555555555,14.933333333333334,17.066666666666666,3.5555555555555554,0.9333333333333333,-18.466666666666665
2020-09-23 17:10:00,-0.28888888888888886,21.355555555555554,-9.2,-1.3333333333333333,-11.466666666666667,-8.2,6.333333333333333,14.977777777777778,17.022222222222222,3.5555555555555554,0.6888888888888889,-18.488888888888887
2020-09-23 17:11:00,-0.4444444444444444,21.31111111111111,-9.244444444444444,-1.511111111111111,-11.622222222222222,-8.177777777777777,6.333333333333333,15.044444444444444,16.977777777777778,3.577777777777778,0.4444444444444444,-18.466666666666665
2020-09-23 17:12:00,-0.5777777777777777,21.244444444444444,-9.311111111111112,-1.6666666666666667,-11.777777777777779,-8.177777777777777,6.288888888888889,15.088888888888889,16.91111111111111,3.6,0.24444444444444444,-18.488888888888887
2020-09-23 17:13:00,-0.6888888888888889,21.155555555555555,-9.422222222222222,-1.8222222222222222,-11.911111111111111,-8.222222222222221,6.2,15.177777777777777,16.844444444444445,3.6222222222222222,0.044444444444444446,-18.466666666666665
2020-09-23 17:14:00,-0.7777777777777778,21.11111111111111,-9.511111111111111,-1.9333333333333333,-12.044444444444444,-8.244444444444444,6.088888888888889,15.28888888888889,16.822222222222223,3.6222222222222222,-0.15555555555555556,-18.466666666666665
2020-09-23 17:15:00,-0.8444444444444444,21.066666666666666,-9.6,-2.022222222222222,-12.2,-8.222222222222221,5.977777777777778,15.4,16.822222222222223,3.6444444444444444,-0.37777777777777777,-18.466666666666665
2020-09-23 17:16:00,-0.8666666666666667,20.977777777777778,-9.688888888888888,-2.1555555555555554,-12.377777777777778,-8.222222222222221,5.866666666666666,15.511111111111111,16.822222222222223,3.6444444444444444,-0.6222222222222222,-18.488888888888887
2020-09-23 17:17:00,-0.9333333333333333,20.88888888888889,-9.733333333333333,-2.2666666666666666,-12.511111111111111,-8.266666666666667,5.7555555555555555,15.577777777777778,16.8,3.688888888888889,-0.8444444444444444,-18.488888888888887
2020-09-23 17:18:00,-0.9777777777777777,20.8,-9.777777777777779,-2.3777777777777778,-12.6,-8.311111111111112,5.666666666666667,15.644444444444444,16.77777777777778,3.7555555555555555,-1.0222222222222221,-18.444444444444443
2020-09-23 17:19:00,-1.0,20.755555555555556,-9.866666666666667,-2.466666666666667,-12.688888888888888,-8.4,5.6,15.733333333333333,16.755555555555556,3.8,-1.1777777777777778,-18.4
2020-09-23 17:20:00,-1.0,20.68888888888889,-9.977777777777778,-2.577777777777778,-12.777777777777779,-8.511111111111111,5.555555555555555,15.8,16.733333333333334,3.8666666666666667,-1.3111111111111111,-18.31111111111111
2020-09-23 17:21:00,-1.0,20.666666666666668,-10.11111111111111,-2.7111111111111112,-12.844444444444445,-8.644444444444444,5.555555555555555,15.911111111111111,16.733333333333334,3.933333333333333,-1.4444444444444444,-18.244444444444444
2020-09-23 17:22:00,-1.0222222222222221,20.644444444444446,-10.266666666666667,-2.8666666666666667,-12.955555555555556,-8.733333333333333,5.533333333333333,16.022222222222222,16.68888888888889,4.044444444444444,-1.5555555555555556,-18.2
2020-09-23 17:23:00,-1.0222222222222221,20.6,-10.444444444444445,-3.0,-13.022222222222222,-8.8,5.488888888888889,16.11111111111111,16.644444444444446,4.155555555555556,-1.6666666666666667,-18.11111111111111
2020-09-23 17:24:00,-1.0444444444444445,20.57777777777778,-10.644444444444444,-3.1555555555555554,-13.088888888888889,-8.866666666666667,5.4222222222222225,16.177777777777777,16.622222222222224,4.288888888888889,-1.7777777777777777,-17.977777777777778
2020-09-23 17:25:00,-1.1111111111111112,20.6,-10.866666666666667,-3.311111111111111,-13.155555555555555,-8.933333333333334,5.4,16.22222222222222,16.622222222222224,4.4222222222222225,-1.8888888888888888,-17.844444444444445
2020-09-23 17:26:00,-1.1777777777777778,20.57777777777778,-11.088888888888889,-3.4444444444444446,-13.222222222222221,-9.044444444444444,5.4222222222222225,16.266666666666666,16.6,4.5777777777777775,-2.022222222222222,-17.733333333333334
2020-09-23 17:27:00,-1.2444444444444445,20.57777777777778,-11.28888888888889,-3.577777777777778,-13.266666666666667,-9.155555555555555,5.444444444444445,16.333333333333332,16.57777777777778,4.711111111111111,-2.1333333333333333,-17.644444444444446
2020-09-23 17:28:00,-1.3111111111111111,20.57777777777778,-11.444444444444445,-3.688888888888889,-13.311111111111112,-9.311111111111112,5.466666666666667,16.4,16.57777777777778,4.822222222222222,-2.2222222222222223,-17.555555555555557
2020-09-23 17:29:00,-1.4,20.555555555555557,-11.622222222222222,-3.8222222222222224,-13.333333333333334,-9.444444444444445,5.511111111111111,16.488888888888887,16.555555555555557,4.933333333333334,-2.2666666666666666,-17.466666666666665
2020-09-23 17:30:00,-1.488888888888889,20.555555555555557,-11.844444444444445,-3.911111111111111,-13.355555555555556,-9.577777777777778,5.533333333333333,16.6,16.533333333333335,5.066666666666666,-2.311111111111111,-17.4
2020-09-23 17:31:00,-1.5555555555555556,20.555555555555557,-12.066666666666666,-4.022222222222222,-13.4,-9.71111111111111,5.555555555555555,16.711111111111112,16.511111111111113,5.155555555555556,-2.3555555555555556,-17.31111111111111
2020-09-23 17:32:00,-1.6222222222222222,20.533333333333335,-12.244444444444444,-4.133333333333334,-13.466666666666667,-9.866666666666667,5.555555555555555,16.844444444444445,16.466666666666665,5.2444444444444445,-2.4,-17.2
2020-09-23 17:33:00,-1.6888888888888889,20.533333333333335,-12.4,-4.2,-13.555555555555555,-10.044444444444444,5.511111111111111,16.977777777777778,16.444444444444443,5.377777777777778,-2.4444444444444446,-17.11111111111111
2020-09-23 17:34:00,-1.8,20.533333333333335,-12.511111111111111,-4.266666666666667,-13.666666666666666,-10.222222222222221,5.511111111111111,17.11111111111111,16.377777777777776,5.533333333333333,-2.488888888888889,-17.066666666666666
2020-09-23 17:35:00,-1.8888888888888888,20.511111111111113,-12.644444444444444,-4.311111111111111,-13.8,-10.4,5.511111111111111,17.22222222222222,16.31111111111111,5.666666666666667,-2.511111111111111,-16.977777777777778
2020-09-23 17:36:00,-1.9555555555555555,20.466666666666665,-12.755555555555556,-4.377777777777778,-13.88888888888889,-10.6,5.555555555555555,17.333333333333332,16.22222222222222,5.777777777777778,-2.533333333333333,-16.91111111111111
2020-09-23 17:37:00,-2.0,20.466666666666665,-12.911111111111111,-4.444444444444445,-14.0,-10.777777777777779,5.622222222222222,17.444444444444443,16.177777777777777,5.866666666666666,-2.577777777777778,-16.844444444444445
2020-09-23 17:38:00,-2.022222222222222,20.466666666666665,-13.11111111111111,-4.511111111111111,-14.11111111111111,-11.0,5.711111111111111,17.555555555555557,16.11111111111111,5.955555555555556,-2.6444444444444444,-16.77777777777778
2020-09-23 17:39:00,-2.0444444444444443,20.444444444444443,-13.266666666666667,-4.5777777777777775,-14.2,-11.222222222222221,5.844444444444444,17.68888888888889,16.044444444444444,6.044444444444444,-2.7111111111111112,-16.68888888888889
2020-09-23 17:40:00,-2.0444444444444443,20.4,-13.4,-4.644444444444445,-14.311111111111112,-11.422222222222222,5.955555555555556,17.8,15.977777777777778,6.155555555555556,-2.7555555555555555,-16.6
2020-09-23 17:41:00,-2.022222222222222,20.355555555555554,-13.533333333333333,-4.733333333333333,-14.377777777777778,-11.6,6.088888888888889,17.91111111111111,15.911111111111111,6.311111111111111,-2.8222222222222224,-16.555555555555557
2020-09-23 17:42:00,-1.9555555555555555,20.31111111111111,-13.644444444444444,-4.777777777777778,-14.444444444444445,-11.777777777777779,6.2,18.066666666666666,15.822222222222223,6.488888888888889,-2.911111111111111,-16.555555555555557
2020-09-23 17:43:00,-1.8666666666666667,20.244444444444444,-13.733333333333333,-4.8,-14.533333333333333,-11.911111111111111,6.311111111111111,18.22222222222222,15.755555555555556,6.644444444444445,-3.0,-16.555555555555557
2020-09-23 17:44:00,-1.7555555555555555,20.155555555555555,-13.822222222222223,-4.822222222222222,-14.6,-12.066666666666666,6.4222222222222225,18.4,15.71111111111111,6.777777777777778,-3.111111111111111,-16.511111111111113
2020-09-23 17:45:00,-1.6444444444444444,20.044444444444444,-13.955555555555556,-4.844444444444444,-14.688888888888888,-12.2,6.533333333333333,18.57777777777778,15.688888888888888,6.955555555555556,-3.2,-16.444444444444443
2020-09-23 17:46:00,-1.511111111111111,19.933333333333334,-14.11111111111111,-4.866666666666666,-14.755555555555556,-12.311111111111112,6.666666666666667,18.755555555555556,15.666666666666666,7.133333333333334,-3.2444444444444445,-16.4
2020-09-23 17:47:00,-1.4,19.8,-14.266666666666667,-4.888888888888889,-14.822222222222223,-12.466666666666667,6.777777777777778,18.91111111111111,15.666666666666666,7.311111111111111,-3.311111111111111,-16.355555555555554
2020-09-23 17:48:00,-1.2444444444444445,19.68888888888889,-14.422222222222222,-4.911111111111111,-14.88888888888889,-12.644444444444444,6.844444444444444,19.08888888888889,15.666666666666666,7.488888888888889,-3.3777777777777778,-16.266666666666666
2020-09-23 17:49:00,-1.0888888888888888,19.555555555555557,-14.577777777777778,-4.911111111111111,-14.933333333333334,-12.777777777777779,6.866666666666666,19.244444444444444,15.688888888888888,7.688888888888889,-3.466666666666667,-16.177777777777777
2020-09-23 17:50:00,-0.9333333333333333,19.444444444444443,-14.733333333333333,-4.911111111111111,-14.933333333333334,-12.911111111111111,6.866666666666666,19.4,15.71111111111111,7.888888888888889,-3.533333333333333,-16.08888888888889
2020-09-23 17:51:00,-0.8,19.31111111111111,-14.844444444444445,-4.955555555555556,-14.911111111111111,-13.022222222222222,6.822222222222222,19.57777777777778,15.755555555555556,8.088888888888889,-3.5555555555555554,-16.0
2020-09-23 17:52:00,-0.7111111111111111,19.155555555555555,-14.911111111111111,-5.044444444444444,-14.88888888888889,-13.133333333333333,6.777777777777778,19.755555555555556,15.777777777777779,8.311111111111112,-3.533333333333333,-15.88888888888889
2020-09-23 17:53:00,-0.6444444444444445,19.044444444444444,-15.022222222222222,-5.155555555555556,-14.866666666666667,-13.244444444444444,6.777777777777778,19.933333333333334,15.8,8.533333333333333,-3.511111111111111,-15.733333333333333
2020-09-23 17:54:00,-0.6,18.955555555555556,-15.155555555555555,-5.266666666666667,-14.844444444444445,-13.377777777777778,6.8,20.11111111111111,15.8,8.733333333333333,-3.466666666666667,-15.6
2020-09-23 17:55:00,-0.5777777777777777,18.88888888888889,-15.28888888888889,-5.355555555555555,-14.8,-13.533333333333333,6.844444444444444,20.288888888888888,15.8,8.88888888888889,-3.4,-15.511111111111111
2020-09-23 17:56:00,-0.5333333333333333,18.77777777777778,-15.466666666666667,-5.4222222222222225,-14.8,-13.666666666666666,6.866666666666666,20.466666666666665,15.8,9.066666666666666,-3.311111111111111,-15.422222222222222
2020-09-23 17:57:00,-0.4888888888888889,18.666666666666668,-15.644444444444444,-5.488888888888889,-14.777777777777779,-13.8,6.888888888888889,20.666666666666668,15.822222222222223,9.2,-3.2222222222222223,-15.28888888888889
2020-09-23 17:58:00,-0.4444444444444444,18.6,-15.822222222222223,-5.533333333333333,-14.755555555555556,-13.88888888888889,6.933333333333334,20.866666666666667,15.844444444444445,9.311111111111112,-3.1555555555555554,-15.155555555555555
2020-09-23 17:59:00,-0.4,18.488888888888887,-16.022222222222222,-5.5777777777777775,-14.733333333333333,-13.955555555555556,6.977777777777778,21.066666666666666,15.822222222222223,9.444444444444445,-3.066666666666667,-14.977777777777778
2020-09-23 18:00:00,-0.4,18.4,-16.22222222222222,-5.644444444444445,-14.688888888888888,-14.066666666666666,7.044444444444444,21.244444444444444,15.8,9.555555555555555,-3.0,-14.822222222222223
2020-09-23 18:01:00,-0.4444444444444444,18.355555555555554,-16.42222222222222,-5.688888888888889,-14.644444444444444,-14.2,7.155555555555556,21.4,15.755555555555556,9.688888888888888,-2.888888888888889,-14.644444444444444
2020-09-23 18:02:00,-0.4888888888888889,18.288888888888888,-16.666666666666668,-5.733333333333333,-14.6,-14.311111111111112,7.2444444444444445,21.555555555555557,15.688888888888888,9.777777777777779,-2.8222222222222224,-14.466666666666667
2020-09-23 18:03:00,-0.5333333333333333,18.22222222222222,-16.866666666666667,-5.8,-14.577777777777778,-14.444444444444445,7.311111111111111,21.68888888888889,15.6,9.866666666666667,-2.7777777777777777,-14.311111111111112
2020-09-23 18:04:00,-0.6222222222222222,18.11111111111111,-17.022222222222222,-5.844444444444444,-14.511111111111111,-14.555555555555555,7.4,21.8,15.488888888888889,9.955555555555556,-2.7777777777777777,-14.2
2020-09-23 18:05:00,-0.7111111111111111,18.022222222222222,-17.2,-5.866666666666666,-14.444444444444445,-14.666666666666666,7.466666666666667,21.933333333333334,15.377777777777778,10.066666666666666,-2.8222222222222224,-14.11111111111111
2020-09-23 18:06:00,-0.8444444444444444,17.88888888888889,-17.355555555555554,-5.866666666666666,-14.355555555555556,-14.733333333333333,7.511111111111111,22.066666666666666,15.266666666666667,10.177777777777777,-2.8444444444444446,-13.977777777777778
2020-09-23 18:07:00,-0.9777777777777777,17.711111111111112,-17.511111111111113,-5.844444444444444,-14.222222222222221,-14.822222222222223,7.555555555555555,22.2,15.2,10.28888888888889,-2.8444444444444446,-13.822222222222223
2020-09-23 18:08:00,-1.1333333333333333,17.555555555555557,-17.68888888888889,-5.844444444444444,-14.11111111111111,-14.933333333333334,7.622222222222222,22.355555555555554,15.11111111111111,10.377777777777778,-2.8444444444444446,-13.71111111111111
2020-09-23 18:09:00,-1.288888888888889,17.42222222222222,-17.822222222222223,-5.822222222222222,-14.022222222222222,-15.044444444444444,7.711111111111111,22.533333333333335,15.0,10.488888888888889,-2.8444444444444446,-13.622222222222222
2020-09-23 18:10:00,-1.4,17.244444444444444,-17.955555555555556,-5.777777777777778,-13.955555555555556,-15.11111111111111,7.8,22.755555555555556,14.911111111111111,10.6,-2.888888888888889,-13.555555555555555
